Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
50347.76019,43,0,Self_Employed,Tier_2,10069.55204,0,2164.154057,5440.850678,3979.217762,1457.633867,2245.314862,2622.629544,1964.278762,0,1499.350343,10.29471403,5183.157932,18904.77828,705.6073424,1141.489944,145.7386082,184.0846639,256.9403371,73.07389595,0,197.7152225
20381.91956,44,3,Professional,Tier_2,4076.383912,1374.613147,464.2122605,2422.290463,1243.085043,693.6480553,439.9762424,1081.709489,696.627188,1989.804422,380.896014,6.932948398,1413.067966,5518.673324,604.0637859,153.206921,50.93808061,39.21598988,104.0581833,13.03752963,40.66777488,29.59862708
105676.9493,55,1,Professional,Tier_1,31703.08478,0,4202.304111,10788.51528,6371.924123,4259.825597,2143.910376,5488.825819,5029.091319,8546.069686,1352.272091,17.55526265,18551.86601,25791.1261,1812.663359,629.1009919,783.8096378,174.3449586,804.7989587,56.47911641,7.938335804,85.77142878
11252.43839,46,2,Professional,Tier_2,2250.487679,1341.82329,495.5254837,1403.195258,570.4782444,555.1332996,490.5114786,854.1198674,522.5538447,684.8224783,267.1096473,8.138020798,915.7257768,1816.677823,293.9868449,54.79504184,157.2795109,62.09104074,124.600769,24.03552175,8.072660154,46.40874108
9297.053086,50,0,Professional,Tier_1,2789.115926,934.395877,283.0983724,1392.940931,563.5438918,342.314694,433.5961422,716.9460515,319.5102779,0,162.8249891,5.088482983,473.0789642,1358.765934,376.2262941,99.60082392,69.45784303,95.73692998,186.2157006,15.80010468,0,14.14770457
35900.77333,45,2,Retired,Tier_2,7180.154666,0,1129.292966,5160.83493,2126.099452,1387.927876,780.3103245,2631.839781,1785.419816,3174.496779,586.7849336,7.160924495,2570.827271,9957.611808,556.637669,143.1774569,177.2740797,113.5968908,551.1012805,48.35309731,45.20322351,109.3300297
69329.88289,48,1,Professional,Tier_2,13865.97658,8413.993632,1957.449595,8696.770697,3734.498979,1539.853298,3055.987985,5101.134065,3130.146677,4183.553244,2011.403468,12.31979087,8541.296582,13639.11467,461.5035864,1094.803482,345.537785,471.7046094,706.3925529,68.29230217,126.7499193,466.1141607
115392.5201,36,3,Self_Employed,Tier_2,23078.50402,11219.21587,2955.127024,14926.31895,5888.630702,3830.000845,3839.851377,7288.027629,3464.179285,9862.799955,2195.263186,19.2302807,22190.30552,26844.60127,1131.164906,770.9952507,362.2522176,389.3644193,1230.157923,26.74815754,127.1402683,324.633904
20782.05702,43,3,Student,Tier_2,4156.411405,0,1012.825976,2876.323829,1048.863815,841.3339009,920.4686017,1351.628638,653.6496223,1525.406415,441.3201182,6.804890902,1414.196308,5953.824703,194.4026546,172.2832118,207.6315417,192.6906602,295.1416833,26.88621694,70.16067262,110.7833035
71103.8901,46,4,Professional,Tier_2,14220.77802,12566.48195,2922.87492,7935.17941,4363.091796,1864.037048,1540.490114,3115.184469,3005.704411,5812.657292,1214.972768,11.13574883,7917.950613,12542.43791,409.7629872,350.7157777,462.6060611,193.3323501,225.1801793,90.90744777,190.7262764,197.7702206
29089.88753,28,3,Self_Employed,Tier_2,5817.977505,3361.622534,627.7941313,3708.462118,1782.946548,740.5681669,816.5236143,1527.844153,1215.570983,1750.721681,314.0280863,5.061283732,1472.321745,7425.828004,1031.338711,402.9715979,179.0127022,223.4408843,288.2541464,9.2820658,6.665361857,84.64745959
26130.29951,58,4,Self_Employed,Tier_2,5226.059902,0,1249.815072,3244.324873,1535.489359,1280.615333,749.8171734,1688.830673,1097.475468,1392.587267,398.3847387,9.798833032,2560.46442,8266.899649,406.5551144,331.6270851,373.8898358,88.89334326,326.9311237,11.12867583,34.00740983,93.95467889
60832.56972,49,3,Self_Employed,Tier_3,9124.885457,3998.446649,1427.446443,7252.687918,3888.682269,1279.540504,1861.604576,4361.013666,2360.941905,5185.577996,1105.445445,14.87647802,9049.74386,18986.29689,932.9071163,243.6141314,188.6565117,403.1202968,905.0688547,0.734293428,144.4140045,295.9868593
50554.68817,38,0,Self_Employed,Tier_1,15166.40645,7424.679825,2412.559537,6207.511507,3927.923565,2407.734427,1616.270051,2104.820844,1780.157957,0,687.7372912,13.88435875,6818.886717,6818.886717,893.080195,737.6886877,146.5414187,279.7201743,169.1384114,43.3999262,0,132.2596842
8500.148688,55,1,Self_Employed,Tier_2,1700.029738,0,285.2091325,1177.062282,500.7230158,407.2708515,174.7596705,642.8600469,374.7382445,461.7751954,174.6686023,8.081394252,686.9305275,2601.051909,80.94365766,96.00655969,60.20325972,45.93166521,54.83546247,5.399806318,18.59902784,47.96303673
97751.60923,51,2,Professional,Tier_2,19550.32185,16301.09652,3379.303063,11634.44191,7169.943789,4039.762073,2696.472695,5265.24472,4558.804418,6579.154192,2048.472518,10.77446666,10532.21454,14528.59149,1771.90412,605.8132165,578.5476366,582.8754311,1336.192919,156.7868858,250.3159246,437.2301555
90492.81588,57,1,Student,Tier_3,13573.92238,0,3275.997633,13208.74057,4635.135794,2000.267733,3574.840856,6676.599257,3111.530845,8585.440532,2536.117306,13.65420212,12356.07199,29314.22297,1821.265451,399.4767341,341.7146585,365.1736656,714.7999496,117.7511616,387.2142184,600.4786299
18187.73054,39,1,Professional,Tier_2,3637.546108,0,414.903215,2635.361719,1417.195831,639.0007022,537.2387975,1009.957174,630.3998526,1469.330806,197.2996978,6.172622013,1122.659859,5599.496635,750.0181165,80.6774499,104.1354686,134.1807289,151.5048289,24.51642635,62.41851377,47.60605422
41175.36779,44,4,Professional,Tier_2,8235.073558,0,1644.784092,6122.169361,2453.247854,977.4905629,977.3270128,1949.544182,1825.915278,2790.701272,997.9387196,13.59776441,5598.929506,13201.1759,1420.319355,546.0895266,114.5083876,77.08075982,537.9647884,63.76776476,60.24621397,176.4073134
44541.50854,25,4,Student,Tier_1,13362.45256,5064.760945,1764.951517,4597.44642,2698.643575,936.8411919,1435.322246,2968.601163,1837.118544,4405.093407,1303.712869,12.57366843,4166.564104,4166.564104,582.4844758,761.0583717,118.7185293,166.3448225,489.4248301,32.19305423,128.852939,137.7372313
36956.30964,57,0,Retired,Tier_2,7391.261928,0,1379.683524,4817.597556,2341.144011,1568.616203,1473.752981,2412.266189,1496.18394,0,414.2914984,7.545277078,2788.45596,13661.51181,984.633214,634.8066177,294.0053894,193.4762025,656.5044368,23.18463737,0,54.3871783
19316.37648,63,2,Professional,Tier_2,3863.275297,0,900.7900559,2131.059997,1127.070532,835.2396118,916.2954018,1413.297101,631.6547002,1724.060707,445.2580624,7.525852144,1453.721934,5328.375017,113.8793779,243.9841206,166.4235841,182.7632862,167.5970563,26.12527552,73.69467992,46.26461226
17529.73685,48,3,Student,Tier_3,2629.460527,0,602.1983403,1823.227092,1349.195871,417.6388019,527.0347486,1267.333796,741.5766588,1043.992792,194.3608364,5.12766002,898.865308,6933.717384,372.5516203,308.2088929,109.0965602,63.62597024,306.8137905,23.48895588,8.136489552,40.38785883
29392.9287,18,3,Professional,Tier_1,8817.878609,4139.832417,1214.403277,3694.585573,1512.045233,1116.576845,849.8791109,1813.195818,967.3807638,2499.419705,556.0647944,7.74290058,2211.666551,2211.666551,635.8325436,189.0175628,321.6787036,207.3012961,524.7359095,17.55456503,91.24880115,163.7408635
76660.04118,56,1,Student,Tier_1,22998.01235,8963.346219,2313.48859,11243.34392,3994.229377,3702.872297,3642.219673,3794.218604,3569.103259,6633.891343,1139.941103,11.48799755,4665.374439,4665.374439,1057.294111,245.9419077,325.3040502,528.9638336,338.9054955,124.6897596,30.95092129,76.47934401
46343.33597,51,0,Retired,Tier_2,9268.667193,0,2212.386291,5316.999412,2855.292567,1184.852432,2276.555185,2136.712685,1728.98013,0,881.9899692,11.17241038,5177.667676,18480.9001,1337.139355,265.2277894,304.3674766,492.7091899,369.3941344,80.56953395,0,96.80909661
22302.65916,64,2,Self_Employed,Tier_2,4460.531831,0,1069.710462,2674.540905,1225.25426,895.2453094,634.0424099,1098.078461,857.6654158,2073.213501,356.8790973,6.039780118,1347.031574,6957.497503,514.5320236,208.9555389,266.6851246,168.4112045,145.0420475,16.6671789,31.67530274,53.94973003
55620.75095,41,3,Student,Tier_1,16686.22529,4457.997679,1916.847744,7460.430993,4037.397983,2762.098647,2599.302801,4172.996318,2013.6139,3657.0923,1057.128235,10.99553358,4799.619066,4799.619066,1948.989241,1085.647979,591.5416128,437.5312607,564.2714331,19.66250187,35.59288713,196.188556
3072.105893,45,1,Professional,Tier_1,921.631768,0,129.2700554,441.62918,175.271166,98.53540518,97.37499507,223.8437684,118.2667211,269.4949437,63.65006682,6.446358023,198.0389447,533.1378236,94.47623814,43.8377565,23.50512564,20.10302416,16.07508457,4.14930444,10.16101076,3.422044207
75204.4152,21,0,Professional,Tier_3,11280.66228,0,2030.267538,7904.227744,4401.426923,1629.741928,2940.057573,3130.774574,2469.872233,0,1326.070876,11.02287041,8289.685228,38091.31353,1435.57798,546.5489649,269.8652779,296.8629169,844.947863,77.69710541,0,103.7301301
7459.037308,35,2,Retired,Tier_2,1491.807462,1040.91234,293.1785229,967.39785,430.6685302,226.2567586,354.3257147,536.4262789,229.2043692,408.2439663,128.8904637,6.663697784,497.0477038,1351.725052,234.7830785,98.37250324,58.468579,59.61833625,105.244282,9.105821707,4.012792716,33.68398145
22448.96765,46,1,Retired,Tier_1,6734.690294,3483.893242,506.2688988,2513.120002,1728.157457,1080.771756,456.5456315,928.9651444,683.5578043,1696.0992,407.9927972,5.657156103,1269.973143,2228.905419,242.1260472,393.342592,176.7261928,103.2189365,222.1597403,33.22253819,16.34085978,90.13576905
12249.21026,40,1,Student,Tier_1,3674.763077,0,561.9634518,1700.751169,914.9358851,393.9306217,326.7929943,562.618705,369.7086192,882.860414,132.6446255,5.732434013,702.177895,2728.240693,490.972267,116.8921866,97.5493397,91.93493332,151.3663474,17.84550567,21.67636954,34.56021591
10648.85315,54,0,Self_Employed,Tier_1,3194.655946,930.4968249,443.4958096,1206.181113,704.818992,397.9199571,479.1717064,521.3400294,496.8850551,0,197.9356302,8.117171302,864.385652,2075.952089,225.8278979,186.7859885,37.70333172,38.54915695,91.59565754,21.3321439,0,44.81215983
75933.56487,44,0,Professional,Tier_2,15186.71297,0,3693.948454,10355.49371,3801.528011,1659.23544,3391.308197,3378.637264,3086.538037,0,922.7629132,11.9560933,9078.687864,30457.39987,2277.48688,315.7284637,411.8876541,885.3861003,471.9229525,37.82409498,0,89.43682298
20635.9855,33,0,Self_Employed,Tier_3,3095.397825,0,894.4994074,2800.375158,1235.077373,883.4626288,464.4200722,931.7850242,910.8580399,0,593.4234059,8.070892075,1665.508118,8826.686563,589.8811051,338.7287712,95.26464658,56.28257511,169.2701876,12.50402078,0,53.34436392
39583.02984,62,0,Retired,Tier_3,5937.454476,0,1008.988298,5889.653221,2545.683646,1694.74487,1445.159182,1712.199302,1653.268966,0,1187.076198,7.286925593,2884.385932,16508.80168,1399.744658,417.8991557,334.2808223,311.1209856,350.5747311,72.85259216,0,65.83119649
28894.77892,44,2,Retired,Tier_2,5778.955784,0,983.1289993,3603.800938,1896.10784,1085.374165,827.1268054,1933.432259,1285.732655,2662.22623,415.5495817,7.856088964,2269.999538,8423.343662,587.7823939,277.0557783,158.3627722,180.987377,195.1934636,19.54535154,131.7720899,23.42527485
43940.21867,26,0,Student,Tier_2,8788.043733,6874.548715,1593.824423,4744.825404,2522.311902,1015.762977,1580.332007,1844.627336,1664.529708,0,468.8728913,14.32115092,6292.745028,12842.53957,940.8231098,515.4717404,179.1259133,397.1268536,461.203302,52.73355915,0,86.59578438
31901.55946,22,0,Retired,Tier_2,6380.311892,5710.223841,1430.913731,4455.175834,2201.274318,1196.642052,1217.513041,2093.261522,995.9365931,0,529.0315367,9.488748725,3027.058816,5691.275099,437.3159019,601.9576155,80.25107275,199.9072588,569.1619847,32.04407748,0,81.02129829
10748.90192,25,0,Student,Tier_2,2149.780384,0,392.4627422,1476.514957,599.0483295,215.9205217,233.1733018,703.5864445,359.2900383,0,245.3038356,5.599800062,601.9170163,4373.821365,254.3759836,99.75026571,17.74888705,17.80333114,71.47220869,10.67624184,0,30.05826725
66567.12501,35,2,Student,Tier_2,13313.425,0,2283.306943,9488.837417,4276.083897,3275.520175,1434.768875,3584.04455,2829.158349,5305.815673,907.8772094,12.13587925,8078.505914,19868.28692,2507.595289,595.4488978,664.6446441,350.025742,688.5827622,45.62337797,27.91581184,108.6200244
20210.29474,52,3,Self_Employed,Tier_1,6063.088422,3790.758868,836.504128,2585.483834,1243.439786,786.7592226,819.9117178,1080.684732,658.7575139,1751.285271,451.9558416,6.049485311,141.6654029,141.6654029,526.2912899,138.7025046,190.3789293,169.586659,74.8668737,11.62019226,8.163689235,58.68263214
8635.933936,23,1,Self_Employed,Tier_1,2590.780181,0,339.0908635,1148.147349,522.8593064,203.0256176,258.9941096,380.4511771,326.8529143,591.088907,172.3430881,5.534319271,477.940156,2102.300422,291.2351583,37.68580326,13.34500867,77.54959297,98.06677299,3.680703114,6.273446937,15.56418964
21299.96124,60,4,Student,Tier_2,4259.992248,0,904.4676453,3155.989385,1305.205018,435.9027396,957.0147316,1167.191238,743.1201719,1970.399788,555.6172437,5.574759271,1187.421564,5845.061029,550.9873173,95.35868959,59.28682734,263.527743,288.1059716,15.32116472,91.62147974,148.1406017
99664.06834,40,1,Student,Tier_3,14949.61025,7562.409832,3413.872798,10046.45113,6318.410609,2699.953709,2704.596552,4114.18122,3504.924626,8921.769543,2459.79652,10.77647885,10740.27725,32968.09155,2902.425987,1045.795833,460.4593492,542.4545368,648.88698,169.1882128,255.7768185,669.7522288
59226.8375,63,2,Student,Tier_2,11845.3675,4448.062303,2470.062089,7900.588494,3397.660101,2595.578797,1992.025219,3390.510631,2828.697871,4378.947091,1654.434626,10.36207328,6137.128305,12324.90278,1042.842911,318.8027706,646.4748694,495.8406622,347.574608,7.30057648,169.0873749,120.4510078
22697.97411,43,0,Retired,Tier_1,6809.392232,0,1115.223414,2792.294658,1303.556222,685.1649744,677.9273564,1797.776466,1128.515241,0,587.7941253,9.354460897,2123.273112,5800.329417,199.5317368,269.3393004,142.4258175,69.39825171,428.588083,7.680524061,0,169.0894442
22686.9806,56,2,Self_Employed,Tier_1,6806.094181,0,577.3463317,2735.071154,1274.371716,1020.745844,866.4329154,999.0807226,777.6552683,2005.718082,406.2082379,9.665815783,2192.881752,5218.25615,661.2098953,123.4136673,239.7098958,108.7175062,78.0916741,13.05046849,90.71647788,86.4278685
23193.90064,41,3,Retired,Tier_2,4638.780128,0,500.274164,2665.79993,1622.674005,592.6443224,751.8235331,1753.513755,839.8897352,1611.614731,605.5202999,9.759913346,2263.704604,7611.366037,536.2217439,448.8731036,148.3532085,184.1137063,183.887266,16.91319056,23.31987152,118.0600453
158000.1162,27,4,Self_Employed,Tier_2,31600.02324,0,5865.257547,21534.87406,9111.328024,7298.678229,7291.751023,6638.022662,6064.964377,12339.50555,3240.167048,17.14529971,27089.59347,47015.54445,5882.38587,1044.573482,598.2030999,1075.346385,790.3798579,38.24158163,281.4886413,637.1405059
40721.07385,32,3,Retired,Tier_3,6108.161077,0,1007.9894,4306.526343,2067.535596,1459.830216,1343.307104,2809.889821,1445.713101,2187.828201,648.5547822,11.12076515,4528.494989,17335.73821,332.4611514,116.7019457,238.7378314,173.2626906,205.4078179,65.97064433,46.07614291,80.92398075
42318.76901,55,0,Self_Employed,Tier_2,8463.753802,0,1055.922913,4716.961003,2669.722712,1873.926445,1585.037735,3241.885279,1786.364384,0,732.2119232,10.91689029,4619.893585,16192.98281,344.3427473,733.456002,463.3783301,431.8631706,213.8179132,30.56833507,0,164.0208947
68403.5104,37,2,Student,Tier_3,10260.52656,12338.98156,2747.36323,7939.112416,4435.513045,1823.520566,3052.576979,5270.157167,2897.197082,6042.538127,1059.948255,10.42383522,7130.269205,10536.07541,1595.125318,661.8493916,485.9771622,580.8124444,1319.839772,84.9569859,95.96068887,59.70796769
36314.92119,46,2,Self_Employed,Tier_2,7262.984238,0,1186.006224,3999.461755,2858.67552,1542.442824,1402.984579,1769.680614,1614.560397,2597.444651,761.7601713,8.713758028,3164.394361,11318.92022,672.1517634,229.3440973,167.5425731,107.7045791,255.9554697,5.305027167,77.12887283,40.58438991
24384.88968,23,0,Retired,Tier_3,3657.733452,3723.50746,511.4984233,2616.373943,1680.896624,1180.677363,945.8229905,1407.223978,735.1500115,0,630.4975619,8.827216774,2152.507072,7295.507872,435.6570093,372.8173495,115.38219,270.7044462,228.0544344,6.870923114,0,125.4579909
25639.07365,26,0,Professional,Tier_2,5127.81473,0,944.7671689,3186.294821,1363.335423,804.5316674,1053.793141,1207.788585,949.7749258,0,259.5766317,6.308681816,1617.487577,10741.39656,618.0702451,401.6162438,54.78077526,113.3627792,209.9180425,13.3246377,0,60.41149763
28329.86006,22,4,Self_Employed,Tier_1,8498.958017,0,774.3013658,3000.47069,1799.388085,1345.06737,894.3091375,1324.044033,864.8732302,1882.192599,682.0363441,9.91924198,2810.107372,7264.219186,621.8095001,304.7895657,198.1968428,88.88042448,115.6068216,0.511342942,39.32052146,58.37829701
29119.83603,56,3,Retired,Tier_2,5823.967206,0,961.347856,3358.755882,2110.3049,670.9319776,599.8435924,1509.4828,1200.174966,2732.42274,827.0098721,9.94698364,2896.545326,9325.594237,960.2880466,381.4393427,160.4773983,49.66275661,191.2372809,55.98501943,109.87697,109.9217142
53693.98675,36,0,Self_Employed,Tier_2,10738.79735,3730.156848,1136.746278,7805.441494,4017.971646,1780.854923,2106.225883,3552.587317,1823.335083,0,1204.687267,14.51077688,7791.414617,15797.18266,1914.226716,684.6848908,349.2841273,174.4751613,564.7466242,35.81039835,0,105.7813081
31272.96825,22,0,Retired,Tier_2,6254.593651,3886.246159,685.0480892,3981.521754,2149.704641,861.8753508,803.3289093,2435.909274,1435.429514,0,782.507914,7.494249959,2343.67441,7996.802998,487.9591048,265.3721015,93.95727159,132.5585998,264.8130432,26.04848386,0,50.10234225
53909.6471,37,3,Professional,Tier_2,10781.92942,0,1387.981417,6790.94381,4145.113552,1492.098709,1773.299153,4090.421666,2103.208835,4814.261714,1032.567876,11.13001617,6000.152441,15497.82095,405.9828455,1067.418702,75.65946767,262.0177465,279.948667,49.82301076,59.6659452,57.39750883
28124.02287,28,0,Self_Employed,Tier_2,5624.804574,0,1168.523002,3952.564875,1856.070378,880.0247149,1370.646874,2213.498531,961.2386369,0,332.4334972,8.146471813,2291.115596,9764.217788,1119.728445,229.9568954,213.1185542,306.7638882,452.365875,24.17147808,0,91.58359354
31947.8707,44,4,Student,Tier_1,9584.361211,0,1396.105964,4298.545782,1962.256482,1146.145244,1590.255243,2434.595074,995.1714846,1975.329113,817.1063094,6.455645846,2062.441388,5747.998794,316.3471397,428.7131876,188.5303544,239.3322041,624.6261998,15.52783474,22.60838233,118.5321867
6065.620431,46,4,Retired,Tier_2,1213.124086,0,183.8661229,716.830998,391.7438413,178.7804719,190.8162942,285.6903659,228.8761512,559.8901803,95.3691478,8.737621917,529.9909801,2020.632771,135.8678686,44.17275853,44.96556452,48.92454637,42.18369038,8.384656091,6.9465155,23.54680233
62443.33599,24,3,Retired,Tier_2,12488.6672,10238.60575,1484.120212,6664.044765,3210.582948,1925.98295,1521.145679,4446.072841,2331.860708,4332.779171,985.6836221,13.56452465,8470.141702,12813.79015,482.5660796,357.3406898,397.071174,232.1800719,1159.295334,87.2714436,29.96351071,178.9124615
39582.542,20,1,Professional,Tier_1,11874.7626,3161.226429,1903.610296,5447.463758,1990.698897,1324.408564,1252.725406,1810.708466,1609.227135,3098.995211,400.349962,5.203022322,2059.488496,5708.365272,1486.232084,490.6392762,197.5379254,249.3415726,483.9961649,76.8156888,80.99947866,70.31665298
66660.02644,22,4,Student,Tier_2,13332.00529,0,2907.419692,7035.411016,4539.910216,1810.081094,2040.439764,3038.70556,2305.580733,4176.031498,954.9189792,13.49227522,8993.954232,24519.5226,1820.486056,583.7605586,309.2330852,471.3196589,646.867991,71.4191632,195.0885823,140.9592121
2957.052748,30,2,Professional,Tier_1,887.1158244,551.6691329,73.7693702,340.8858293,168.1443432,130.4635023,135.8621711,201.4981958,108.1578036,217.9126814,60.36731646,5.161765328,81.20657753,81.20657753,46.59384083,8.988811182,30.21825958,16.46345055,15.96533823,3.507306019,6.587313786,12.90374568
159476.5908,33,2,Self_Employed,Tier_3,23921.48862,0,4275.285602,22147.4658,9951.419855,6931.589446,4418.791379,9690.93323,6279.716499,15678.54822,3853.003367,22.44489906,35794.35984,52328.34881,3282.571157,1664.13487,1235.323719,308.8034535,2685.715388,87.37544662,575.4680629,1010.167967
26830.13454,29,1,Professional,Tier_2,5366.026909,4826.569767,565.9588583,3628.407716,1894.530648,823.3324902,1140.445643,1685.413926,955.9405808,2243.541967,617.6788062,7.498460217,2011.846965,3082.287234,1068.707296,256.2025694,165.7310898,299.9125946,396.5038954,19.63614571,33.73438649,140.547869
72802.01512,56,4,Retired,Tier_1,21840.60454,10122.03431,3423.621351,10356.61838,4471.874736,2720.455894,1976.076738,5231.547038,3200.137553,7088.456193,1553.165665,11.36495979,817.4227321,817.4227321,2036.379274,796.9257836,190.4459623,130.6356366,267.4669328,72.163537,287.6871875,278.6041612
13056.32434,44,0,Self_Employed,Tier_2,2611.264868,0,626.6845307,1700.520349,912.9560337,314.4352151,454.9909215,628.6765574,543.0644108,0,291.2917302,6.239845378,814.6944507,4972.439722,315.3112597,104.2599363,26.97574095,41.60109726,185.4067941,22.37228917,0,15.29124972
48980.21817,62,1,Self_Employed,Tier_2,9796.043633,0,1101.404355,6429.841412,3074.870882,2193.947257,1126.513074,2691.701283,2391.082266,2962.132408,957.4056984,14.3236042,7015.732589,16255.2759,829.0329939,729.3311738,278.1928876,208.2438103,554.7624131,31.48927657,90.54907255,232.9074491
12915.97518,50,0,Student,Tier_1,3874.792554,0,315.2389791,1612.288746,657.2873963,551.8543889,466.9955584,585.7674339,448.3270115,0,169.2347283,7.16171591,925.0054493,4234.188383,251.8571944,42.44055892,84.92814925,47.39690788,119.9949118,13.58546321,0,16.66876753
18213.84853,32,2,Retired,Tier_3,2732.07728,0,476.4603668,2099.074294,1371.427877,876.091042,729.0280141,1375.909221,747.195792,1184.658757,264.9215406,6.203634465,1129.920585,6357.004348,326.1628047,373.2085456,77.49189036,172.7451673,167.9291053,17.6736989,44.74929278,19.15258436
138715.1382,38,1,Professional,Tier_2,27743.02764,0,3527.186271,17250.23138,10204.94505,6043.105,4348.040267,9826.368221,6161.817748,11917.55959,2677.842324,21.2122033,29424.53712,39015.0147,2992.788312,1671.546897,369.2440904,1175.476539,1465.033212,216.2839479,132.2483533,529.0601338
25755.58408,61,4,Professional,Tier_1,7726.675224,4292.44436,1241.859243,2728.809367,1759.997588,943.3187596,925.0479712,1495.48128,1019.036304,1572.53122,731.5541775,6.513181688,1318.828586,1318.828586,362.0422993,246.3733193,202.3622197,190.7133543,388.3611623,47.60641354,22.53534574,67.65951686
35699.74979,34,2,Self_Employed,Tier_2,7139.949959,0,993.8669131,5344.323715,2315.203551,1114.067526,1370.692806,2159.85675,1751.163706,2116.565321,623.7058627,6.176786884,2205.097463,10770.35368,678.0727519,128.4173851,269.3776738,162.9011605,117.4387301,57.21629044,68.27457793,68.55877282
60174.67401,54,4,Student,Tier_1,18052.4022,0,1880.204003,7049.513265,3184.116481,1825.339032,2361.261251,4582.396296,2316.860122,5873.867431,1494.81713,11.77316935,7084.466277,11553.89679,1009.773421,697.7205957,151.0472571,142.0651821,447.1342931,14.62114705,28.27593647,193.184104
44600.40287,32,0,Student,Tier_3,6690.060431,0,983.9344218,6370.314712,3130.396713,962.1284198,1477.564923,1972.348641,1544.572081,0,860.9764901,14.74366933,6575.73592,20608.10604,721.0747827,685.4231697,275.6000869,434.5758837,514.4020178,31.18144319,0,144.3433394
33836.24299,37,4,Retired,Tier_2,6767.248598,2446.775991,1314.658328,4924.689606,1691.818821,1333.902755,1503.010364,2290.298683,1335.73697,2818.323229,866.3438837,8.281444967,2802.129842,6543.43576,1073.913744,215.4415998,261.6527084,163.4634851,369.0027923,21.21653741,11.42570009,157.7929512
40171.83723,36,1,Retired,Tier_2,8034.367446,0,1124.015894,4071.587671,2431.923705,1857.889704,1558.684396,2016.062445,1578.433477,2113.77199,619.4632993,14.92468378,5995.519676,14765.6372,734.5246969,703.9393748,249.5164823,430.9090047,312.0826947,47.23732988,61.4582338,35.98011193
205188.6603,18,0,Retired,Tier_2,41037.73205,17897.12374,5613.149507,26639.05533,13504.63257,8194.928765,5935.32635,15693.98345,9579.437988,0,3814.862153,21.95107739,45041.12161,57278.42835,4781.330668,3249.07949,1439.186734,461.7717746,4102.191754,54.74388734,0,717.987925
28648.53605,21,1,Self_Employed,Tier_1,8594.560814,4759.871217,1412.765598,4088.045844,2053.668235,885.1606146,930.3059507,1592.241795,1321.595303,2151.897377,575.7851277,7.047712844,282.6381721,282.6381721,422.2325985,214.3349607,71.38255264,49.85591764,350.508897,35.95062574,23.25158218,157.4019798
35236.29358,20,0,Retired,Tier_2,7047.258716,4110.54442,745.5078197,4294.352485,2148.223123,1715.897215,769.3818022,1431.747529,1532.461916,0,415.2942589,7.908625718,2786.706576,11025.6243,795.9976061,499.9541699,201.6551389,73.75874668,322.6289031,63.45113991,0,120.5315855
69527.39854,25,1,Student,Tier_1,20858.21956,0,1780.815117,7163.784474,4737.776348,2524.151327,3226.620412,4570.263298,2392.720505,4161.871104,2080.873862,13.06903458,9086.559755,16030.30253,1351.634075,854.1655007,467.8879606,251.7550661,281.4852569,100.3190807,183.6021174,188.1762063
72647.43826,58,2,Retired,Tier_2,14529.48765,0,2571.417264,8655.662867,3771.475821,2509.468331,3390.525928,3394.038803,3513.629451,6198.429853,1731.083551,14.59364848,10601.91177,22382.21874,502.9098438,1046.706532,304.3950299,540.9028995,260.4386195,109.8577797,55.79615783,205.4766482
77542.14741,61,1,Student,Tier_1,23262.64422,5982.573807,2858.808989,8822.430838,5533.522469,1874.489071,3026.114851,5800.934876,2446.26642,5572.679871,1296.257242,14.63700229,11065.42476,11065.42476,1085.664854,1290.512379,204.2283704,460.0901627,869.7428677,38.33009496,233.5448292,193.3599791
50007.92832,22,2,Retired,Tier_1,15002.3785,4676.53637,2069.904499,7218.996787,2798.567817,1213.544743,1241.810708,2382.272708,1848.749155,3145.461425,974.1074272,10.13462308,5068.115043,7435.598185,1544.745725,583.7275131,303.3738152,342.5192792,316.6420652,75.92810794,51.58380962,115.1176403
12022.66299,26,3,Retired,Tier_2,2404.532599,1723.227354,315.8758079,1602.705036,602.985528,377.1435658,431.3605709,595.7850883,472.3952051,862.9911205,343.771538,6.95225838,835.8465955,2289.889581,206.0939069,180.4533052,59.22842822,55.58885306,56.79433163,18.84807424,28.11625388,17.33887564
110823.9169,18,4,Self_Employed,Tier_3,16623.58753,0,3526.592561,12524.722,7692.053712,4235.500055,2832.411618,7305.235651,4392.088925,9503.448641,2259.504131,22.88305392,25359.89666,39928.77207,1834.289756,434.6412711,574.8812654,293.6037231,1387.402722,127.197948,76.29285603,239.6593716
11990.57671,60,0,Student,Tier_2,2398.115342,0,343.1155396,1681.84053,621.8509612,306.8077865,502.7650703,879.98112,597.4195408,0,334.2887344,8.778758338,1052.623753,4324.392086,289.6672421,95.49915971,36.45800356,88.55885459,73.1726385,3.618102219,0,55.12883781
